Mês,PortoAustraliano,PortoEstrangeiro,País,PassageirosEntrada,FreteEntrada_(toneladas),CorreioEntrada_(toneladas),PassageirosSaída,FreteSaída_(toneladas),CorreioSaída_(toneladas),PassageirosTotal,FreteTotal_(toneladas),CorreioTotal_(toneladas),Ano,NúmeroDoMês,Status
Nov-14,Brisbane,Honolulu,USA,3327,55.532,0.153,3500,73.136,0.153,6827,128.668,0.306,2014,11,Muito alto
Nov-14,Brisbane,Kuala Lumpur,Malaysia,4478,331.319,20.499,5450,262.832,0.0,9928,594.151,20.499,2014,11,Muito alto
Nov-14,Brisbane,Los Angeles,USA,18140,466.836,10.54,16952,402.748,23.256,35092,869.584,33.796,2014,11,Muito alto
Nov-14,Brisbane,Manila,Philippines,966,9.852,0.0,937,1.903,0.0,1903,11.755,0.0,2014,11,Baixo
Nov-14,Brisbane,Nadi,Fiji,8320,33.123,0.0,8159,34.869,1.455,16479,67.992,1.455,2014,11,Muito alto
Nov-14,Brisbane,Nauru,Nauru,864,0.261,0.0,899,32.202,1.272,1763,32.463,1.272,2014,11,Baixo
Nov-14,Brisbane,Noumea,New Caledonia,1725,0.982,0.0,1932,35.02,0.263,3657,36.002,0.263,2014,11,Baixo
Nov-14,Brisbane,Port Moresby,Papua New Guinea,6456,40.133,0.0,6923,384.376,20.3,13379,424.509,20.3,2014,11,Muito alto
Nov-14,Brisbane,Port Vila,Vanuatu,2592,5.025,0.519,2676,25.16,0.332,5268,30.185,0.851,2014,11,Muito alto
Nov-14,Brisbane,Queenstown,New Zealand,1114,0.196,0.0,1459,0.0,0.0,2573,0.196,0.0,2014,11,Baixo
Nov-14,Brisbane,Seoul,Korea,3286,44.467,13.196,3410,145.758,0.604,6696,190.225,13.8,2014,11,Muito alto
Nov-14,Brisbane,Singapore,Singapore,32372,1567.701,36.439,33007,1624.909,14.056,65379,3192.61,50.495,2014,11,Muito alto
Nov-14,Brisbane,Taipei,Taiwan,3325,131.449,10.112,4536,143.941,0.0,7861,275.39,10.112,2014,11,Muito alto
Nov-14,Brisbane,Wellington,New Zealand,7499,0.0,0.0,8050,0.091,0.0,15549,0.091,0.0,2014,11,Muito alto
Nov-14,Cairns,Auckland,New Zealand,107,0.54,0.0,149,0.201,0.0,256,0.741,0.0,2014,11,Baixo
Nov-14,Cairns,Guam,Guam,615,0.0,0.0,640,0.165,0.006,1255,0.165,0.006,2014,11,Baixo
Nov-14,Cairns,Hong Kong,Hong Kong (SAR),2634,39.528,0.0,2731,223.246,0.0,5365,262.774,0.0,2014,11,Muito alto
Nov-14,Cairns,Osaka,Japan,4139,5.663,0.0,4737,7.103,0.0,8876,12.766,0.0,2014,11,Muito alto
Nov-14,Cairns,Port Moresby,Papua New Guinea,3209,2.649,0.0,3003,0.101,0.0,6212,2.75,0.0,2014,11,Muito alto
Nov-14,Cairns,Rabaul,Papua New Guinea,62,0.007,0.0,73,0.0,0.0,135,0.007,0.0,2014,11,Baixo
Nov-14,Cairns,Tokyo,Japan,6140,7.802,10.233,5926,6.892,0.0,12066,14.694,10.233,2014,11,Muito alto
Nov-14,Darwin,Denpasar,Indonesia,4805,2.092,0.0,4705,0.0,0.0,9510,2.092,0.0,2014,11,Muito alto
Nov-14,Darwin,Kuala Lumpur,Malaysia,1109,5.224,0.0,1293,0.231,0.0,2402,5.455,0.0,2014,11,Baixo
Nov-14,Darwin,Manila,Philippines,727,6.859,0.0,709,0.0,0.0,1436,6.859,0.0,2014,11,Baixo
Nov-14,Darwin,Singapore,Singapore,3922,13.361,0.0,4551,2.749,0.0,8473,16.11,0.0,2014,11,Muito alto
Nov-14,Gold Coast,Auckland,New Zealand,11442,1.975,0.0,11977,0.585,15.65,23419,2.56,15.65,2014,11,Muito alto
Nov-14,Gold Coast,Christchurch,New Zealand,3273,0.214,0.0,3297,0.576,0.0,6570,0.79,0.0,2014,11,Muito alto
Nov-14,Gold Coast,Kuala Lumpur,Malaysia,8365,22.747,0.0,8647,6.173,0.0,17012,28.92,0.0,2014,11,Muito alto
Nov-14,Gold Coast,Singapore,Singapore,4383,110.137,0.0,4554,15.415,0.0,8937,125.552,0.0,2014,11,Muito alto
Nov-14,Gold Coast,Tokyo,Japan,6256,167.472,11.089,7090,17.907,8.595,13346,185.379,19.684,2014,11,Muito alto
Nov-14,Melbourne,Abu Dhabi,United Arab Emirates,9059,347.97,25.506,8637,383.674,7.953,17696,731.644,33.459,2014,11,Muito alto
Nov-14,Melbourne,Anchorage,USA,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2014,11,Baixo
Nov-14,Melbourne,Auckland,New Zealand,47731,1421.79,85.727,48097,918.629,68.191,95828,2340.419,153.918,2014,11,Muito alto
Nov-14,Melbourne,Bandar Seri Begawan,Brunei,4472,186.805,5.59,5108,356.266,0.0,9580,543.071,5.59,2014,11,Muito alto
Nov-14,Melbourne,Bangkok,Thailand,12954,785.338,63.095,15741,766.322,1.157,28695,1551.66,64.252,2014,11,Muito alto
Nov-14,Melbourne,Beijing,China,1664,4.243,0.0,1659,70.68,0.0,3323,74.923,0.0,2014,11,Baixo
Nov-14,Melbourne,Chengdu,China,2403,93.53,0.0,2641,9.366,0.0,5044,102.896,0.0,2014,11,Muito alto
Nov-14,Melbourne,Christchurch,New Zealand,13537,52.153,0.0,13745,39.872,0.0,27282,92.025,0.0,2014,11,Muito alto
Nov-14,Melbourne,Denpasar,Indonesia,20512,516.764,52.767,18513,121.775,0.088,39025,638.539,52.855,2014,11,Muito alto
Nov-14,Melbourne,Doha,Qatar,7577,466.815,24.253,7350,427.533,0.017,14927,894.348,24.27,2014,11,Muito alto
Nov-14,Melbourne,Dubai,United Arab Emirates,19449,872.052,6.03,18334,1768.391,2.415,37783,2640.443,8.445,2014,11,Muito alto
Nov-14,Melbourne,Guangzhou,China,10640,517.649,66.849,11255,369.958,0.0,21895,887.607,66.849,2014,11,Muito alto
Nov-14,Melbourne,Hanoi,Vietnam,0,0.0,0.0,0,217.985,0.0,0,217.985,0.0,2014,11,Baixo
Nov-14,Melbourne,Ho Chi Minh City,Vietnam,6071,236.775,0.0,6766,196.03,0.0,12837,432.805,0.0,2014,11,Muito alto
Nov-14,Melbourne,Hong Kong,Hong Kong (SAR),25430,1439.279,99.208,27876,1486.797,11.302,53306,2926.076,110.51,2014,11,Muito alto
Nov-14,Melbourne,Honolulu,USA,3226,64.835,0.142,3097,68.596,0.0,6323,133.431,0.142,2014,11,Muito alto
Nov-14,Melbourne,Jakarta,Indonesia,2065,94.998,2.118,2469,82.507,0.0,4534,177.505,2.118,2014,11,Baixo
Nov-14,Melbourne,Kuala Lumpur,Malaysia,32291,964.407,42.933,33970,712.132,0.0,66261,1676.539,42.933,2014,11,Muito alto
Nov-14,Melbourne,London,UK,3343,208.434,33.909,4148,62.442,73.71,7491,270.876,107.619,2014,11,Muito alto
Nov-14,Melbourne,Los Angeles,USA,17928,49.22,129.133,17369,286.21,42.655,35297,335.43,171.788,2014,11,Muito alto
Nov-14,Melbourne,Manila,Philippines,2283,102.133,0.0,2406,105.068,0.0,4689,207.201,0.0,2014,11,Baixo
Nov-14,Melbourne,Nadi,Fiji,6250,31.172,0.0,5581,11.514,0.0,11831,42.686,0.0,2014,11,Muito alto
Nov-14,Melbourne,New Delhi,India,2896,47.821,1.138,3103,10.969,0.074,5999,58.79,1.212,2014,11,Muito alto
Nov-14,Melbourne,New York,USA,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2014,11,Baixo
Nov-14,Melbourne,Noumea,New Caledonia,1071,0.353,0.0,1159,2.668,4.046,2230,3.021,4.046,2014,11,Baixo
Nov-14,Melbourne,Osaka,Japan,199,16.738,0.0,132,3.954,0.0,331,20.692,0.0,2014,11,Baixo
Nov-14,Melbourne,Phuket,Thailand,3664,67.64,0.0,3499,3.735,0.0,7163,71.375,0.0,2014,11,Muito alto
Nov-14,Melbourne,Queenstown,New Zealand,2918,0.0,0.0,3229,0.0,0.0,6147,0.0,0.0,2014,11,Muito alto
Nov-14,Melbourne,Seoul,Korea,0,0.0,0.0,0,1.966,0.0,0,1.966,0.0,2014,11,Baixo
Nov-14,Melbourne,Shanghai,China,9094,367.401,0.0,9478,339.437,0.0,18572,706.838,0.0,2014,11,Muito alto
Nov-14,Melbourne,Singapore,Singapore,47673,2965.548,133.092,47287,3398.597,22.969,94960,6364.145,156.061,2014,11,Muito alto
Nov-14,Melbourne,Tokyo,Japan,3361,186.4,7.314,4383,127.95,0.837,7744,314.35,8.151,2014,11,Muito alto
Nov-14,Melbourne,Wellington,New Zealand,8532,10.443,0.0,8748,23.657,0.0,17280,34.1,0.0,2014,11,Muito alto
Nov-14,Norfolk Island,Auckland,New Zealand,561,7.045,0.144,518,0.38,0.048,1079,7.425,0.192,2014,11,Baixo
Nov-14,Perth,Abu Dhabi,United Arab Emirates,5773,91.881,0.016,4924,93.626,0.733,10697,185.507,0.749,2014,11,Muito alto
Nov-14,Perth,Auckland,New Zealand,7478,337.608,34.701,7448,300.551,0.0,14926,638.159,34.701,2014,11,Muito alto
Nov-14,Perth,Bangkok,Thailand,3782,256.93,12.516,4099,82.841,0.0,7881,339.771,12.516,2014,11,Muito alto
Nov-14,Perth,Denpasar,Indonesia,36456,47.4,5.001,35359,16.098,1.956,71815,63.498,6.957,2014,11,Muito alto
Nov-14,Perth,Doha,Qatar,6203,444.511,0.0,5951,400.618,0.0,12154,845.129,0.0,2014,11,Muito alto
Nov-14,Perth,Dubai,United Arab Emirates,18555,669.64,1.835,16534,555.571,8.433,35089,1225.211,10.268,2014,11,Muito alto
Nov-14,Perth,Guangzhou,China,2143,76.928,0.0,2218,31.615,0.0,4361,108.543,0.0,2014,11,Baixo
Nov-14,Perth,Hong Kong,Hong Kong (SAR),8631,382.522,0.0,8967,262.163,0.0,17598,644.685,0.0,2014,11,Muito alto
Nov-14,Perth,Jakarta,Indonesia,2366,13.736,0.031,2600,2.571,1.238,4966,16.307,1.269,2014,11,Baixo
Nov-14,Perth,Johannesburg,South Africa,5559,112.641,0.0,6447,343.217,0.0,12006,455.858,0.0,2014,11,Muito alto
Nov-14,Perth,Kota Kinabalu,Malaysia,466,0.0,0.0,446,0.28,0.0,912,0.28,0.0,2014,11,Baixo
Nov-14,Perth,Kuala Lumpur,Malaysia,18810,509.044,14.795,18298,203.145,0.0,37108,712.189,14.795,2014,11,Muito alto
Nov-14,Perth,Mauritius,Mauritius,1731,55.756,0.316,1570,34.732,0.0,3301,90.488,0.316,2014,11,Baixo
Nov-14,Perth,Phuket,Thailand,2261,0.307,0.0,2341,1.128,0.0,4602,1.435,0.0,2014,11,Baixo
Nov-14,Perth,Singapore,Singapore,38172,1171.928,9.569,39748,1091.56,1.005,77920,2263.488,10.574,2014,11,Muito alto
Nov-14,Sydney,Abu Dhabi,United Arab Emirates,16943,554.263,67.861,15204,608.651,3.089,32147,1162.914,70.95,2014,11,Muito alto
Nov-14,Sydney,Anchorage,USA,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2014,11,Baixo
Nov-14,Sydney,Apia,Western Samoa,1171,0.896,0.0,1026,2.252,0.0,2197,3.148,0.0,2014,11,Baixo
Nov-14,Sydney,Auckland,New Zealand,61944,2107.681,124.729,67639,3147.404,102.334,129583,5255.085,227.063,2014,11,Muito alto
Nov-14,Sydney,Bangkok,Thailand,20956,713.638,105.891,20522,540.671,18.356,41478,1254.309,124.247,2014,11,Muito alto
Nov-14,Sydney,Beijing,China,5057,107.371,29.032,6297,80.694,35.107,11354,188.065,64.139,2014,11,Muito alto
Nov-14,Sydney,Chicago,USA,0,846.923,5.701,0,4.0,0.0,0,850.923,5.701,2014,11,Baixo
Nov-14,Sydney,Chongqing,China,1259,79.866,0.0,1329,51.639,0.0,2588,131.505,0.0,2014,11,Baixo
Nov-14,Sydney,Christchurch,New Zealand,21073,669.691,1.246,24116,164.266,0.061,45189,833.957,1.307,2014,11,Muito alto
Nov-14,Sydney,Dallas,USA,7395,5.23,0.0,8890,55.928,0.0,16285,61.158,0.0,2014,11,Muito alto
Nov-14,Sydney,Denpasar,Indonesia,15281,513.248,53.288,15731,36.525,0.426,31012,549.773,53.714,2014,11,Muito alto
Nov-14,Sydney,Dubai,United Arab Emirates,30948,1611.764,12.565,28444,642.053,28.143,59392,2253.817,40.708,2014,11,Muito alto
Nov-14,Sydney,Guangzhou,China,14501,573.767,50.759,15318,740.849,45.042,29819,1314.616,95.801,2014,11,Muito alto
Nov-14,Sydney,Hanoi,Vietnam,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2014,11,Baixo
Nov-14,Sydney,Ho Chi Minh City,Vietnam,6726,268.939,0.0,6992,141.925,0.0,13718,410.864,0.0,2014,11,Muito alto
Nov-14,Sydney,Hong Kong,Hong Kong (SAR),35115,2293.113,4.073,37548,1342.349,48.439,72663,3635.462,52.512,2014,11,Muito alto
Nov-14,Sydney,Honolulu,USA,16820,370.758,12.006,15942,229.844,1.166,32762,600.602,13.172,2014,11,Muito alto
Nov-14,Sydney,Jakarta,Indonesia,5581,316.271,32.759,6078,117.58,1.313,11659,433.851,34.072,2014,11,Muito alto
Nov-14,Sydney,Johannesburg,South Africa,6123,153.014,3.233,6387,51.492,6.594,12510,204.506,9.827,2014,11,Muito alto
Nov-14,Sydney,Kuala Lumpur,Malaysia,27112,1812.516,148.276,30035,587.434,2.211,57147,2399.95,150.487,2014,11,Muito alto
Nov-14,Sydney,London,UK,11386,663.089,39.167,10327,192.647,84.983,21713,855.736,124.15,2014,11,Muito alto
Nov-14,Sydney,Los Angeles,USA,38213,1273.464,207.452,34414,916.926,47.708,72627,2190.39,255.16,2014,11,Muito alto
Nov-14,Sydney,Louisville,USA,0,1531.912,0.0,0,0.0,0.0,0,1531.912,0.0,2014,11,Baixo
Nov-14,Sydney,Manila,Philippines,11325,323.629,3.32,11763,235.345,1.804,23088,558.974,5.124,2014,11,Muito alto
Nov-14,Sydney,Nadi,Fiji,19437,291.995,1.823,18574,239.611,9.463,38011,531.606,11.286,2014,11,Muito alto
Nov-14,Sydney,Nanjing,China,1477,61.178,0.0,1526,5.343,0.0,3003,66.521,0.0,2014,11,Baixo
Nov-14,Sydney,New Delhi,India,3010,140.886,17.804,2898,14.564,0.0,5908,155.45,17.804,2014,11,Muito alto
Nov-14,Sydney,New York,USA,3825,474.586,22.107,3138,26.76,13.265,6963,501.346,35.372,2014,11,Muito alto
Nov-14,Sydney,Noumea,New Caledonia,3635,4.311,1.145,3688,99.713,7.019,7323,104.024,8.164,2014,11,Muito alto
Nov-14,Sydney,Phuket,Thailand,3533,95.836,0.0,3456,7.441,0.0,6989,103.277,0.0,2014,11,Muito alto
Nov-14,Sydney,Port Moresby,Papua New Guinea,460,1.949,0.0,604,2.981,1.007,1064,4.93,1.007,2014,11,Baixo
Nov-14,Sydney,Port Vila,Vanuatu,3027,3.45,6.553,2496,21.411,2.794,5523,24.861,9.347,2014,11,Muito alto
Nov-14,Sydney,Queenstown,New Zealand,6433,0.0,0.0,6784,0.0,0.0,13217,0.0,0.0,2014,11,Muito alto
Nov-14,Sydney,Rarotonga,Cook Islands,783,0.013,0.057,816,33.679,0.0,1599,33.692,0.057,2014,11,Baixo
Nov-14,Sydney,Rotorua,New Zealand,604,0.0,0.0,712,0.0,0.0,1316,0.0,0.0,2014,11,Baixo
Nov-14,Sydney,San Francisco,USA,6428,0.488,70.861,6136,118.068,4.52,12564,118.556,75.381,2014,11,Muito alto
Nov-14,Sydney,Santiago,Chile,7522,150.115,0.683,7237,237.431,5.632,14759,387.546,6.315,2014,11,Muito alto
Nov-14,Sydney,Seoul,Korea,13610,357.276,100.152,13172,265.689,3.263,26782,622.965,103.415,2014,11,Muito alto
Nov-14,Sydney,Shanghai,China,16548,1052.342,47.99,15733,407.599,61.409,32281,1459.941,109.399,2014,11,Muito alto
Nov-14,Sydney,Shenzhen,China,0,0.0,0.0,0,89.289,0.0,0,89.289,0.0,2014,11,Baixo
Nov-14,Sydney,Singapore,Singapore,55379,3899.03,191.554,53373,1676.669,18.376,108752,5575.699,209.93,2014,11,Muito alto
Nov-14,Sydney,Suva,Fiji,665,0.0,0.0,642,0.0,0.0,1307,0.0,0.0,2014,11,Baixo
Nov-14,Sydney,Taipei,Taiwan,3018,139.645,27.093,3000,109.143,3.722,6018,248.788,30.815,2014,11,Muito alto
Nov-14,Sydney,Tokyo,Japan,16017,868.609,244.33,16218,298.659,45.551,32235,1167.268,289.881,2014,11,Muito alto
Nov-14,Sydney,Tongatapu,Tonga,784,0.807,0.0,978,1.725,0.0,1762,2.532,0.0,2014,11,Baixo
Nov-14,Sydney,Toronto,Canada,1990,0.0,0.0,1510,0.0,0.0,3500,0.0,0.0,2014,11,Baixo
Nov-14,Sydney,Vancouver,Canada,5245,117.194,7.034,5424,67.299,29.008,10669,184.493,36.042,2014,11,Muito alto
Nov-14,Sydney,Wellington,New Zealand,13738,21.332,0.819,14386,21.181,0.025,28124,42.513,0.844,2014,11,Muito alto
Dec-14,Adelaide,Auckland,New Zealand,3288,19.61,0.0,4060,24.11,0.0,7348,43.72,0.0,2014,12,Muito alto
Dec-14,Adelaide,Denpasar,Indonesia,4454,0.339,0.0,6829,0.0,0.005,11283,0.339,0.005,2014,12,Muito alto
Dec-14,Adelaide,Dubai,United Arab Emirates,8536,183.81,0.0,9543,280.257,21.509,18079,464.067,21.509,2014,12,Muito alto
Dec-14,Adelaide,Hong Kong,Hong Kong (SAR),3584,119.342,0.0,4418,220.509,0.0,8002,339.851,0.0,2014,12,Muito alto
Dec-14,Adelaide,Kuala Lumpur,Malaysia,9553,114.169,0.0,12624,159.297,0.0,22177,273.466,0.0,2014,12,Muito alto
Dec-14,Adelaide,Singapore,Singapore,9574,342.11,0.0,11746,426.708,0.0,21320,768.818,0.0,2014,12,Muito alto
Dec-14,Brisbane,Abu Dhabi,United Arab Emirates,4188,86.41,0.0,3453,149.032,0.002,7641,235.442,0.002,2014,12,Muito alto
Dec-14,Brisbane,Apia,Western Samoa,527,0.0,0.0,600,0.046,0.0,1127,0.046,0.0,2014,12,Baixo
Dec-14,Brisbane,Auckland,New Zealand,40366,636.001,100.937,44155,664.332,48.144,84521,1300.333,149.081,2014,12,Muito alto
Dec-14,Brisbane,Bangkok,Thailand,8194,299.633,5.143,9534,412.099,0.0,17728,711.732,5.143,2014,12,Muito alto
Dec-14,Brisbane,Christchurch,New Zealand,9178,39.258,0.0,10171,21.74,0.0,19349,60.998,0.0,2014,12,Muito alto
Dec-14,Brisbane,Denpasar,Indonesia,10653,135.759,0.0,14491,6.056,0.047,25144,141.815,0.047,2014,12,Muito alto
Dec-14,Brisbane,Dubai,United Arab Emirates,16773,335.438,6.95,18627,513.542,76.342,35400,848.98,83.292,2014,12,Muito alto
Dec-14,Brisbane,Dunedin,New Zealand,1617,0.0,0.0,1980,0.0,0.0,3597,0.0,0.0,2014,12,Baixo
Dec-14,Brisbane,Espiritu Santo,Vanuatu,208,1.443,0.0,385,0.551,0.0,593,1.994,0.0,2014,12,Baixo
Dec-14,Brisbane,Guangzhou,China,5517,167.226,28.843,5646,161.16,0.0,11163,328.386,28.843,2014,12,Muito alto
Dec-14,Brisbane,Hong Kong,Hong Kong (SAR),14144,676.997,64.543,17151,766.487,9.158,31295,1443.484,73.701,2014,12,Muito alto
Dec-14,Brisbane,Honiara,Solomon Islands,2751,10.62,0.0,2327,56.343,0.0,5078,66.963,0.0,2014,12,Muito alto
Dec-14,Brisbane,Honolulu,USA,4794,48.012,0.081,5913,44.517,0.153,10707,92.529,0.234,2014,12,Muito alto
Dec-14,Brisbane,Kuala Lumpur,Malaysia,7137,280.491,11.795,7712,412.93,0.0,14849,693.421,11.795,2014,12,Muito alto
Dec-14,Brisbane,Los Angeles,USA,16633,495.939,13.744,19204,344.706,34.64,35837,840.645,48.384,2014,12,Muito alto
Dec-14,Brisbane,Manila,Philippines,1201,15.734,0.0,1227,1.045,0.0,2428,16.779,0.0,2014,12,Baixo
Dec-14,Brisbane,Nadi,Fiji,8829,21.062,0.0,9601,43.673,1.844,18430,64.735,1.844,2014,12,Muito alto
Dec-14,Brisbane,Nauru,Nauru,1247,0.381,0.069,953,51.938,1.284,2200,52.319,1.353,2014,12,Baixo
Dec-14,Brisbane,Noumea,New Caledonia,2646,0.402,0.0,2012,15.091,0.082,4658,15.493,0.082,2014,12,Baixo
Dec-14,Brisbane,Port Moresby,Papua New Guinea,8876,27.721,0.001,6919,389.634,7.635,15795,417.355,7.636,2014,12,Muito alto
Dec-14,Brisbane,Port Vila,Vanuatu,2969,5.184,0.082,3776,17.614,0.209,6745,22.798,0.291,2014,12,Muito alto
Dec-14,Brisbane,Queenstown,New Zealand,1909,0.0,0.0,2186,0.0,0.0,4095,0.0,0.0,2014,12,Baixo
Dec-14,Brisbane,Seoul,Korea,5214,48.093,10.103,6093,90.981,0.648,11307,139.074,10.751,2014,12,Muito alto
Dec-14,Brisbane,Singapore,Singapore,34290,1343.481,36.211,42717,2113.925,21.529,77007,3457.406,57.74,2014,12,Muito alto
Dec-14,Brisbane,Taipei,Taiwan,3887,148.855,8.119,6598,259.73,0.0,10485,408.585,8.119,2014,12,Muito alto
Dec-14,Brisbane,Wellington,New Zealand,7607,0.0,0.0,8535,0.0,0.0,16142,0.0,0.0,2014,12,Muito alto
Dec-14,Cairns,Auckland,New Zealand,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2014,12,Baixo
Dec-14,Cairns,Guam,Guam,618,0.0,0.0,818,0.339,0.011,1436,0.339,0.011,2014,12,Baixo
Dec-14,Cairns,Hong Kong,Hong Kong (SAR),2309,24.748,0.0,2189,308.693,0.0,4498,333.441,0.0,2014,12,Baixo
Dec-14,Cairns,Osaka,Japan,4439,5.087,0.0,6002,2.554,0.045,10441,7.641,0.045,2014,12,Muito alto
Dec-14,Cairns,Port Moresby,Papua New Guinea,4034,2.973,0.0,3355,1.03,0.029,7389,4.003,0.029,2014,12,Muito alto
Dec-14,Cairns,Rabaul,Papua New Guinea,40,0.0,0.0,135,0.0,0.0,175,0.0,0.0,2014,12,Baixo
Dec-14,Cairns,Shanghai,China,1551,27.24,0.0,1803,0.995,0.0,3354,28.235,0.0,2014,12,Baixo
Dec-14,Cairns,Tokyo,Japan,6383,8.704,25.679,7041,29.073,0.0,13424,37.777,25.679,2014,12,Muito alto
Dec-14,Darwin,Denpasar,Indonesia,3870,1.336,0.0,5206,0.0,0.0,9076,1.336,0.0,2014,12,Muito alto
Dec-14,Darwin,Kuala Lumpur,Malaysia,930,1.125,0.0,2293,0.034,0.0,3223,1.159,0.0,2014,12,Baixo
Dec-14,Darwin,Manila,Philippines,510,4.029,0.0,1107,0.0,0.0,1617,4.029,0.0,2014,12,Baixo
Dec-14,Darwin,Singapore,Singapore,3506,17.041,0.0,7358,4.926,0.0,10864,21.967,0.0,2014,12,Muito alto
Dec-14,Gold Coast,Auckland,New Zealand,12370,4.523,0.0,13331,0.455,34.369,25701,4.978,34.369,2014,12,Muito alto
Dec-14,Gold Coast,Christchurch,New Zealand,3090,0.34,0.0,3398,0.012,0.0,6488,0.352,0.0,2014,12,Muito alto
Dec-14,Gold Coast,Kuala Lumpur,Malaysia,8365,14.372,0.0,10259,1.372,0.0,18624,15.744,0.0,2014,12,Muito alto
Dec-14,Gold Coast,Queenstown,New Zealand,682,0.0,0.0,886,0.0,0.0,1568,0.0,0.0,2014,12,Baixo
Dec-14,Gold Coast,Singapore,Singapore,6251,127.22,0.0,7984,80.149,0.0,14235,207.369,0.0,2014,12,Muito alto
Dec-14,Gold Coast,Tokyo,Japan,6382,130.216,13.159,8864,17.877,20.289,15246,148.093,33.448,2014,12,Muito alto
Dec-14,Gold Coast,Wellington,New Zealand,1138,0.0,0.0,1259,0.0,0.0,2397,0.0,0.0,2014,12,Baixo
Dec-14,Melbourne,Abu Dhabi,United Arab Emirates,9285,321.254,21.759,9569,449.899,14.592,18854,771.153,36.351,2014,12,Muito alto
Dec-14,Melbourne,Auckland,New Zealand,48583,1198.001,137.17,53470,820.186,90.276,102053,2018.187,227.446,2014,12,Muito alto
Dec-14,Melbourne,Bandar Seri Begawan,Brunei,5992,193.688,10.441,7028,338.66,0.0,13020,532.348,10.441,2014,12,Muito alto
Dec-14,Melbourne,Bangkok,Thailand,16069,701.707,74.372,20937,778.639,1.752,37006,1480.346,76.124,2014,12,Muito alto
Dec-14,Melbourne,Beijing,China,1688,2.63,0.0,1832,114.967,0.0,3520,117.597,0.0,2014,12,Baixo
Dec-14,Melbourne,Chengdu,China,1915,66.184,0.0,2488,24.103,0.0,4403,90.287,0.0,2014,12,Baixo
Dec-14,Melbourne,Chongqing,China,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2014,12,Baixo
Dec-14,Melbourne,Christchurch,New Zealand,14806,47.77,0.793,16032,45.809,0.0,30838,93.579,0.793,2014,12,Muito alto
Dec-14,Melbourne,Denpasar,Indonesia,15512,234.405,65.826,22071,59.921,0.172,37583,294.326,65.998,2014,12,Muito alto
Dec-14,Melbourne,Doha,Qatar,8898,398.189,41.233,10008,300.81,0.01,18906,698.999,41.243,2014,12,Muito alto
Dec-14,Melbourne,Dubai,United Arab Emirates,24582,768.806,7.569,24861,1652.827,3.839,49443,2421.633,11.408,2014,12,Muito alto
Dec-14,Melbourne,Guangzhou,China,13122,526.253,65.717,14978,541.741,0.0,28100,1067.994,65.717,2014,12,Muito alto
Dec-14,Melbourne,Ho Chi Minh City,Vietnam,7673,194.282,0.0,7840,250.101,0.0,15513,444.383,0.0,2014,12,Muito alto
Dec-14,Melbourne,Hong Kong,Hong Kong (SAR),27195,1239.826,134.726,31309,1831.59,15.144,58504,3071.416,149.87,2014,12,Muito alto
Dec-14,Melbourne,Honolulu,USA,3038,57.169,0.063,3388,44.72,0.0,6426,101.889,0.063,2014,12,Muito alto
Dec-14,Melbourne,Jakarta,Indonesia,3381,106.44,12.472,4312,230.133,0.0,7693,336.573,12.472,2014,12,Muito alto
Dec-14,Melbourne,Kuala Lumpur,Malaysia,38480,784.02,40.6,49864,1056.087,0.0,88344,1840.107,40.6,2014,12,Muito alto
Dec-14,Melbourne,London,UK,4931,192.745,34.415,7172,69.909,106.597,12103,262.654,141.012,2014,12,Muito alto
Dec-14,Melbourne,Los Angeles,USA,17251,95.359,127.81,19383,212.715,70.934,36634,308.074,198.744,2014,12,Muito alto
Dec-14,Melbourne,Manila,Philippines,2396,89.559,0.0,3197,130.428,0.0,5593,219.987,0.0,2014,12,Muito alto
Dec-14,Melbourne,Nadi,Fiji,5184,23.859,0.0,6691,22.069,0.0,11875,45.928,0.0,2014,12,Muito alto
Dec-14,Melbourne,New Delhi,India,3118,50.123,0.72,3563,13.727,0.0,6681,63.85,0.72,2014,12,Muito alto
Dec-14,Melbourne,Noumea,New Caledonia,1606,0.318,0.0,1224,4.476,0.972,2830,4.794,0.972,2014,12,Baixo
Dec-14,Melbourne,Osaka,Japan,100,12.199,0.0,311,16.976,0.0,411,29.175,0.0,2014,12,Baixo
Dec-14,Melbourne,Phuket,Thailand,2674,48.181,3.521,3733,6.19,0.0,6407,54.371,3.521,2014,12,Muito alto
Dec-14,Melbourne,Port Vila,Vanuatu,139,0.286,0.026,286,0.355,0.0,425,0.641,0.026,2014,12,Baixo
Dec-14,Melbourne,Queenstown,New Zealand,4067,0.0,0.0,4753,0.0,0.0,8820,0.0,0.0,2014,12,Muito alto
Dec-14,Melbourne,Seoul,Korea,0,0.0,0.0,0,4.032,0.0,0,4.032,0.0,2014,12,Baixo
Dec-14,Melbourne,Shanghai,China,11804,409.469,0.0,13954,336.843,0.0,25758,746.312,0.0,2014,12,Muito alto
